text,label
Senator @LindseyGrahamSC made horrible statements about @SenTedCruz  and then he endorsed him. No wonder nobody trusts politicians!,1
Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,1
"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!",1
"""@svn2hd: @realDonaldTrump Crippled AMERICA is a must read. So right. Great job on another best seller.""",1
I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,1
We are winning and the press is refusing to report it. Dont let them fool you- get out and vote! #DrainTheSwamp on November 8th!,1
Just watched Cookie Roberts on @ABC. Her predictions have been so wrong for so long that she has lost all credibility. Just another sad case,1
"Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ""f bomb.""",1
"Getting ready to leave for my GREAT resort, Turnberry, in Scotland. Hosting The Womens British Open (biggest tournament). Will be back Sat.",1
Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!OHIO NBC/WSJ/MARIST POLLTrump 42%Clinton 41%,1
"Remember, Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!",1
"Remember, it was the Republican Party, with the help of Conservatives, that made so many promises to their base, BUT DIDNT KEEP THEM! Hi DT",1
"Even though I have the legal right to use Steven Tyler۪s song, he asked me not to. Have better one to take its place!",1
"Going to Ohio, home of one of the worst presidential candidates in history--Kasich. Cant debate, loves #ObamaCare--dummy!",1
"""@Kathe56Kat: @realDonaldTrump please be careful""  Thank you!",1
.@EricTrump- unbelievable job on #FoxNews with @greta. That was better than I could do! #Trump2016,1
"Campaign staff will run this account to keep you up to date on what the VP's up to, but you'll see occasional tweets from Joe himself, too.",0
Medicare should be able to negotiate prices with drug companies. #DemDebate,0
"It’s up to us, America. Speak out. Rise up. Be heard. The price to be paid for putting our values at risk must be clear. Now. And show up to vote this November—in numbers like we’ve never seen.",0
"""@TCash78: @realDonaldTrump @VincentKunicki @kimguilfoyle @FoxNews he will make America great again",1
I will be speaking more about the events in Minnesota later today.,0
"""@97Musick: @FoxNewsSunday @skyjones55 @realDonaldTrump Of course theyre going up! Trump is going to WIN this!! #Trump2016""  Thanks.",1
"It’s the same cynical playbook he returns to again and again. But this time it won’t work, because the American people know me—and they know him. I will put the integrity of my whole career in public service to this nation up against Trump’s lack of integrity any day of the week.",0
"The people of California are on my mind as they suffer through these devastating wildfires. Amidst the loss, I’m inspired by the bravery &amp; commitment of our firefighters. Day after day going back into the flames, risking their lives to save others. Incredible bravery.",0
"""@kathystone1221: @realDonaldTrump @FoxNews A must see. Trump is brilliant. as usual !!!! #MakeAmericaGreatAgain #TeamTrump #Trumptrain""",1
If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!,1
"Bernie Sanders has been treated terribly by the Democratsboth with delegates &amp; otherwise. He should show them, &amp; run as an Independent.",1
Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal,1
"""@Mario_Posillico: @realDonaldTrump you need to win for not just America, but for humanity.""",1
"""@theratzpack: @Svingali @FoxNews @megynkelly i dont care if she jumps on the train .be gr8 if she were just FAIR and BALANCED""",1
Hillary Clinton is a major national security risk. Not presidential material!,1
"""@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!""",1
Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,1
"""If you notice, he never answers the question.""—VP Biden #DetailsMatter",0
"""@GeneMcGee6: @realDonaldTrump @seanhannity is so great towards you. Just doesnt like people on his show to bad mouth you. He is great .""",1
"""@DiamondandSilk: Crooked Hillary getting desperate. On TV bashing Trump. @CNN, she forgot how she said a KKK member was her mentor.",1
"""@LeStudio1: DONALD TRUMP-CRIPPLED AMERICAThe new book by @realDonaldTrump is best seller in the making.""",1
"""@skulls2001: We are a Cuban family from Miami Florida and would love very much to work on your political campaing here in Miami."" Great.",1
RT @AmyMek: Fact_@realDonaldTrump has made more $ than all of the other candidates combined. Trump knows how 2 make it. The others know how_,1
"Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!",1
"As president, I will choose: Hope, not fear.Peace, not violence.Generosity, not greed. I’ll appeal to the best in us, not the worst.",0
The hard truth is that this crisis didn’t have to be this bad.,0
"The rally in Lowell, Massachusetts, was amazing. 10,000 people going wild. MAKE AMERICA GREAT AGAIN!",1
"""@Ir0nSpirit: Cant wait for you to take the White House. Our country will once again be strong! _ԍ Sorry JebBush, but you got no chance!""",1
".@CNN is so negative, getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!",1
"""@deacon6375: @realDonaldTrump i honestly believe you are the only one who can make #AmericaGreatAgain.",1
My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!#DebateNight #TrumpPence16,1
Crooked Hillary Clinton put out an ad where I am misquoted on women. Cant believe she would misrepresent the facts! My hit was on China,1
"RT @greenfield64: On further review, Trump is right on this. ""I got schlonged"" is a commonplace NY way of saying: ""I lost big time,"" w/out _",1
"""@StreckerJosh: The Hillary love fest on CNN is ridiculous. I feel bad for the other candidates...especially the non-criminal ones.""",1
"215,000 Americans have died from COVID-19 on Donald Trump’s watch. It’s the greatest failure of presidential leadership in our nation’s history.",0
"I am issuing this challenge to the President: in the next 48 hours, direct the production and distribution of respirator masks, gloves, protective face shields and gowns to fill every supply request made by a governor to the federal government. Lives are at stake.",0
I will be interviewed on @GMA Good Morning America at 7:00 A.M. @ABC will be announcing new poll numbers. MAKE AMERICA GREAT AGAIN!,1
"Great time in Burlington, Vermont. Crowd was amazing.",1
"On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners.",0
"@HerschelWalker, thanks for your support- it is very much appreciated!",1
.@BradSteinle Great talking to you and your parentsfantastic people. Keep your sister۪s very important memory alivebig impact!,1
"RT @atensnut: Hillary calls Trumps remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific.",1
"""@MarkHalperin: My debate report card: Christie A-, Trump A-, Bush B+, Kasich B+, Cruz B, Carson C, Rubio D. Full report cards here.",1
"""@iamapatsfan: What are your thoughts on your good friend Tom Bradys performance yesterday?  He was fantastic, a total winner!",1
"@Maddow, you copied incompetent @KatyTurNBC incorrect story. Im sure you would like to apologize to me on show. Thank you for the courtesy.",1
"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $s in false ads!",1
"The @WSJ Editorial Board is so wrong, so often. They got info from an incorrect story in another pub. Why not watch and listen to debate.",1
One of my first acts as President will be to deport the drug lords and then secure the border. #Debate #MAGA,1
Just returned home from the great state of New Hampshire. Have made so many friends there--special place!,1
"“They call their plan new, bold, and gutsy. There’s nothing gutsy about giving another trillion in tax cuts to millionaires.”—VP Biden",0
".@MajorCBS Major Garrett of @CBSNews covers me very inaccurately. Total agenda, bad reporter!",1
"""@RedScareBot: @brandongordy1: @realDonaldTrump is what we millennials need. I used to support that socialist from VT, what a mistake.""",1
